titulo,subtitulo,descricao,temas,data,ano_mes,ano,mes,hora,turno,n_temas,tamanho_texto,n_palavras_titulo,n_relacionadas,url
Estado divulga cronograma de execução dos Jogos Escolares de Minas Gerais 2024,Etapa Microrregional será disputada ao longo de oito semanas; Regional será entre 10/6 e 16/6,A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) já disponibilizou o cronograma completo de execução dos Jogos...,"['Esportes', 'Social', 'Educação']",2024-01-10 15:25:00-03:00,2024-01,2024,1,15,Tarde,3,331,12,4,https://www.agenciaminas.mg.gov.br/noticia/estado-divulga-cronograma-de-execucao-dos-jogos-escolares-de-minas-gerais-2024
Sedese antecipa divulgação de cidades-sede do Jemg 2024,Iniciativa ajuda municípios a se prepararem e facilita logística das delegações,"Ao longo da última semana de 2023, a Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), divulgou os 60 municípios que...","['Esportes', 'Social']",2023-12-29 12:20:00-03:00,2023-12,2023,12,12,Tarde,2,422,8,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-antecipa-divulgacao-de-cidades-sede-do-jemg-2024
Sedese anuncia mais recursos para programas esportivos de Minas Gerais ,"Durante entrega do Prêmio do Esporte Mineiro, secretária Elizabeth Jucá enumera avanços para 2024",A noite dessa terça-feira (12/12) ficou marcada não só pela cerimônia de entrega do Prêmio do Esporte Mineiro (PEM) 2023 aos 40 agraciados. Durante...,"['Social', 'Esportes']",2023-12-13 14:00:00-03:00,2023-12,2023,12,14,Tarde,2,744,10,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-anuncia-mais-recursos-para-programas-esportivos-de-minas-gerais
Governo de Minas reconhece destaques do esporte mineiro em 2023,"Lei de incentivo já beneficiou 150 mil atletas e técnicos desde 2019; nesta terça-feira (12/12), Estado celebra a categoria com premiação","O Governo de Minas Gerais está comprometido com o esporte, por meio de investimentos na área e no reconhecimento dos responsáveis por levar o nome...","['Esportes', 'Social']",2023-12-12 10:50:00-03:00,2023-12,2023,12,10,Manhã,2,1336,10,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-reconhece-destaques-do-esporte-mineiro-em-2023
Fórum de Temáticas Esportivas completa ciclo de eventos em 2023 com 230 municípios alcançados,Iniciativa da Subsecretaria de Esportes é encerrada com encontro envolvendo as Diretorias Regionais de Curvelo e Diamantina,"Sedese / Divulgação Ao longo de 2023, a Subsecretaria de Esportes (Subesp) da Secretaria de Estado de Desenvolvimento Social...","['Social', 'Esportes']",2023-12-07 16:10:00-03:00,2023-12,2023,12,16,Tarde,2,576,14,4,https://www.agenciaminas.mg.gov.br/noticia/forum-de-tematicas-esportivas-completa-ciclo-de-eventos-em-2023-com-230-municipios-alcancados
Prêmio do Esporte Mineiro terá votação popular e transmissão ao vivo,Rede Minas e Rádio Inconfidência firmam parceria em ano que público poderá escolher preferidos pela internet,"Dezembro chegou e com ele a expectativa por mais uma edição do Prêmio do Esporte Mineiro (PEM). A cerimônia neste ano será realizada no dia 12/12,...",['Esportes'],2023-12-01 17:50:00-03:00,2023-12,2023,12,17,Tarde,1,598,11,4,https://www.agenciaminas.mg.gov.br/noticia/premio-do-esporte-mineiro-tera-votacao-popular-e-transmissao-ao-vivo
Campeões mineiros dos Jeb’s embarcam para o XXVII Campeonato Sul-Americano Escolar,"Disputa será em Santiago, no Chile, entre os dias 3 e 9/12",Minas Gerais vai ter três campeões dos Jogos Escolares de Minas Gerais (Jemg/2023) e dos Jogos Escolares Brasileiros (Jeb’s/2023) no XXVII...,"['Social', 'Esportes', 'Educação']",2023-12-01 17:25:00-03:00,2023-12,2023,12,17,Tarde,3,782,11,4,https://www.agenciaminas.mg.gov.br/noticia/campeoes-mineiros-dos-jeb-s-embarcam-para-o-xxvii-campeonato-sul-americano-escolar
Governo de Minas entrega medalhas para os times campeões da Taça das Favelas 2023,"Alto Vera Cruz, no feminino, e Pedreira Prado Lopes, no masculino, foram os vencedores do torneio neste ano","Na manhã desta quinta-feira (30/11), o governador Romeu Zema participou da premiação dos times campeões da Taça das Favelas 2023, no Palácio da...","['Social', 'Esportes', 'Governador']",2023-11-30 14:00:00-03:00,2023-11,2023,11,14,Tarde,3,850,14,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-entrega-medalhas-para-os-times-campeoes-da-taca-das-favelas-2023
Governo promove maior edição dos Jogos do Interior de Minas Paradesporto,"Competição em Uberlândia reúne 509 atletas de 28 municípios, com estrutura completa e gratuita oferecida pela Sedese","Os Jogos do Interior de Minas Paradesporto (JimiP) 2025, maior evento estadual voltado à inclusão de pessoas com deficiência por meio do esporte,...","['Social', 'Esportes']",2025-11-01 10:05:00-03:00,2025-11,2025,11,10,Manhã,2,606,11,4,https://www.agenciaminas.mg.gov.br/noticia/governo-promove-maior-edicao-dos-jogos-do-interior-de-minas-paradesporto
Professor da rede estadual de Minas é medalhista em Campeonato Sulamericano de Atletismo,Alain Silva conquistou três medalhas durante competição no Peru e incentiva seus alunos a levarem uma vida mais saudável por meio de atividades físicas,"Arquivo pessoal A prática esportiva não apenas promove a saúde física, mas também desempenha um papel importante na...","['Esportes', 'Educação']",2023-11-29 10:35:00-03:00,2023-11,2023,11,10,Manhã,2,482,13,4,https://www.agenciaminas.mg.gov.br/noticia/professor-da-rede-estadual-de-minas-e-medalhista-em-campeonato-sulamericano-de-atletismo
Quarta edição da Semana do Conhecimento tem foco no esporte de rendimento ,"Evento virtual vai até sexta-feira (24/11), e palestras estarão disponíveis ao público, diariamente, a partir das 17h no canal do YouTube e Facebook da Sedese","Semana intensa de aprendizado para atletas e técnicos de alto rendimento. Desta terça-feira (21/11) a sexta-feira (24/11), a Subsecretaria de...","['Social', 'Esportes']",2023-11-21 14:45:00-03:00,2023-11,2023,11,14,Tarde,2,334,12,4,https://www.agenciaminas.mg.gov.br/noticia/quarta-edicao-da-semana-do-conhecimento-tem-foco-no-esporte-de-rendimento
Bolsistas mineiros faturam 14 medalhas nos primeiros dias dos Jogos Parapan-Americanos de Santiago,Oito dos 21 atletas beneficiários do programa Bolsa Atleta já subiram ao pódio no Chile,"Os primeiros dias dos Jogos Parapan-Americanos disputados em Santiago, no Chile, mostraram a força do paradesporto nacional, amplo favorito para...","['Social', 'Esportes']",2023-11-20 15:50:00-03:00,2023-11,2023,11,15,Tarde,2,539,13,4,https://www.agenciaminas.mg.gov.br/noticia/bolsistas-mineiros-faturam-14-medalhas-nos-primeiros-dias-dos-jogos-parapan-americanos-de-santiago
Estudante-atleta do Jemg é convocada para a seleção brasileira de futebol feminino ,Alicia de Souza foi uma das campeãs da etapa estadual dos Jogos Escolares de Minas Gerais 2023,"Alicia é a atleta em pé ao lado da técnica​ / Marcos Botelho A estudante-atleta Alicia de Souza, do Colégio Batista Mineiro...","['Social', 'Esportes']",2023-11-17 15:55:00-03:00,2023-11,2023,11,15,Tarde,2,335,12,4,https://www.agenciaminas.mg.gov.br/noticia/estudante-atleta-do-jemg-e-convocada-para-a-selecao-brasileira-de-futebol-feminino
Programa estadual de incentivo para atletas e técnicos apoia mineiros convocados para o Parapan do Chile ,Competição continental começa sexta-feira (17/11) e expectativa é por quebra de recorde de medalhas,"Os Jogos Parapan-Americanos de 2023, com início na sexta-feira (17/11),  vão contar com numerosa delegação mineira em Santiago, no Chile, local das...","['Social', 'Esportes']",2023-11-13 16:40:00-03:00,2023-11,2023,11,16,Tarde,2,859,16,4,https://www.agenciaminas.mg.gov.br/noticia/programa-estadual-de-incentivo-para-atletas-e-tecnicos-apoia-mineiros-convocados-para-o-parapan-do-chile
Minas Gerais conquista 72 medalhas nos Jogos Escolares Brasileiros de 2023 ,Competição em Brasília contou com a participação de 222 estudantes-atletas mineiros,"A edição de 2023 dos Jogos Escolares Brasileiros (JEB’s), disputada em Brasília, se encerrou nessa quarta-feira (8/11) com a conquista de 72...","['Social', 'Esportes']",2023-11-09 18:55:00-03:00,2023-11,2023,11,18,Noite,2,2152,11,4,https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-conquista-72-medalhas-nos-jogos-escolares-brasileiros-de-2023
Governo do Estado confirma Minas Gerais como sede da Copa do Mundo de Mountain Bike 2024,Protocolo de intenções assinado com a Warner Bros. Discovery define a cidade de Araxá como uma das 12 anfitriãs da próxima edição do evento esportivo,"Governo de Minas / Divulgação Em visita técnica oficial na França, o vice-governador de Minas, Professor Mateus, e o...","['Esportes', 'Turismo', 'Governo', 'Cultura']",2023-11-04 11:00:00-03:00,2023-11,2023,11,11,Manhã,4,769,16,4,https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-confirma-minas-gerais-como-sede-da-copa-do-mundo-de-mountain-bike-2024
Estudantes-atletas mineiros conquistam medalhas nos Jogos Escolares Brasileiros,"Minas conquistou 38 medalhas no primeiro bloco de competições, que segue até a próxima quarta-feira (8/11), em Brasília","Minas conquistou, até o momento, 38 medalhas no primeiro bloco de competições dos Jogos Escolares Brasileiros (JEBs) 2023, nas modalidades de...",['Esportes'],2023-11-04 09:35:00-03:00,2023-11,2023,11,9,Manhã,1,1470,8,4,https://www.agenciaminas.mg.gov.br/noticia/estudantes-atletas-mineiros-conquistam-medalhas-nos-jogos-escolares-brasileiros
Jemg abre inscrições para definir municípios-sede da edição de 2024 ,"Propostas para receber etapas microrregionais, regionais e estadual podem ser enviadas até 20/11","A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), por meio da Subsecretaria de Esportes (Subesp), em parceria com...",['Esportes'],2023-10-31 17:30:00-03:00,2023-10,2023,10,17,Tarde,1,321,10,4,https://www.agenciaminas.mg.gov.br/noticia/jemg-abre-inscricoes-para-definir-municipios-sede-da-edicao-de-2024
Projeto de futebol financiado pela Secretaria de Segurança alcança campeonato nacional,Iniciativa social de Belo Horizonte revela talentos e promove o futebol feminino; desde 2020 ação tem suporte financeiro do Estado,Meninas em situação de vulnerabilidade social que participam de um projeto de futebol financiado pela Subsecretaria de Políticas sobre Drogas...,"['Social', 'Esportes', 'Segurança']",2023-10-31 16:25:00-03:00,2023-10,2023,10,16,Tarde,3,601,11,4,https://www.agenciaminas.mg.gov.br/noticia/projeto-de-futebol-financiado-pela-secretaria-de-seguranca-alcanca-campeonato-nacional
Governo de Minas participa de cerimônia de encerramento dos Jogos Escolares Brasileiros 2025 em Uberlândia ,Retorno dos JEBs à Minas após 19 anos consolida o estado como referência nacional no esporte escolar,"Neste sábado (25/10), governador em exercício de Minas Gerais, Mateus Simões, participou do encerramento dos Jogos Escolares Brasileiros (JEBs)...","['Social', 'Esportes', 'Educação']",2025-10-25 16:40:00-03:00,2025-10,2025,10,16,Tarde,3,630,15,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-participa-de-cerimonia-de-encerramento-dos-jogos-escolares-brasileiros-2025-em-uberlandia
Subsecretaria de Esportes publica lista de selecionados do Programa Bolsa Atleta e Bolsa Técnico ,"Classificados devem enviar, em até cinco dias úteis, documentação solicitada no edital","Foi publicada nesta terça-feira (10/10), pela Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), por meio da Subsecretaria...",['Esportes'],2023-10-10 17:30:00-03:00,2023-10,2023,10,17,Tarde,1,335,14,4,https://www.agenciaminas.mg.gov.br/noticia/subsecretaria-de-esportes-publica-lista-de-selecionados-do-programa-bolsa-atleta-e-bolsa-tecnico
Segunda edição do JimiP é marcada por recordes e novas modalidades,"Mais de 430 paratletas de 32 municípios estiveram em Juiz de Fora, onde disputaram medalhas de atletismo, natação, bocha e judô","Juiz de Fora, na Zona da Mata, se tornou a capital mineira do paradesporto pela segunda vez, já que entre os dias 6 e 8/10 voltou a sediar os Jogos...","['Social', 'Esportes']",2023-10-09 18:20:00-03:00,2023-10,2023,10,18,Noite,2,984,11,4,https://www.agenciaminas.mg.gov.br/noticia/segunda-edicao-do-jimip-e-marcada-por-recordes-e-novas-modalidades
Beneficiados pelos programas Bolsa Atleta e Bolsa Técnico colecionam medalhas e histórias de superação,"Nos últimos quatro anos, iniciativas do Governo de Minas distribuíram 504 bolsas com investimento de R$ 6,2 milhões; em 2024, outras 203 pessoas serão beneficiadas","“O Bolsa Atleta vem me ajudando muito a ir aos campeonatos, nas inscrições, no transporte e materiais para os cavalos. A bolsa me ajuda nos treinos...","['Social', 'Esportes']",2023-10-09 10:00:00-03:00,2023-10,2023,10,10,Manhã,2,1228,14,4,https://www.agenciaminas.mg.gov.br/noticia/beneficiados-pelos-programas-bolsa-atleta-e-bolsa-tecnico-colecionam-medalhas-e-historias-de-superacao
"Após bicampeonato da etapa Regional, veja convocados para fase nacional das Paralimpíadas Escolares","Representantes mineiros dos Jeb’s também são chamados para campeonato, que envolve estudantes-atletas de todo o país","Minas Gerais ficou em primeiro lugar na etapa regional das Paralimpíadas Escolares de 2023, conquistou o bicampeonato e por isso vai com uma equipe...","['Social', 'Esportes']",2023-09-28 08:30:00-03:00,2023-09,2023,9,8,Manhã,2,451,13,4,https://www.agenciaminas.mg.gov.br/noticia/apos-bicampeonato-da-etapa-regional-veja-convocados-para-fase-nacional-das-paralimpiadas-escolares
Sedese inicia segunda etapa de pesquisa para desenvolver futebol feminino em Minas Gerais ,Resposta ao questionário enviado aos 853 municípios mineiros vai valer pontos no ICMS Esportivo ano base 2023,"Cris Mattos / FMF Com objetivo de mapear a prática de futebol por mulheres nas escolas públicas e privadas, times,...","['Social', 'Esportes']",2023-09-27 17:10:00-03:00,2023-09,2023,9,17,Tarde,2,562,13,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-inicia-segunda-etapa-de-pesquisa-para-desenvolver-futebol-feminino-em-minas-gerais
Governo de Minas aumenta em cinco vezes o repasse do ICMS Esportivo para os municípios,"Lei sancionada pelo governador Romeu Zema irá direcionar cerca de R$ 70 milhões aos municípios, consolidando o ICMS como importante política pública para o desenvolvimento esportivo no estado","“É de suma importância esse aumento do repasse para os municípios, podendo assim elevar os recursos que podem ser investidos no próprio esporte,...",['Esportes'],2023-09-27 10:00:00-03:00,2023-09,2023,9,10,Manhã,1,661,15,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-aumenta-em-cinco-vezes-o-repasse-do-icms-esportivo-para-os-municipios
"Governo de Minas firma parceria com a Ferrero para desenvolver parque esportivo inovador em Poços de Caldas, no Sul do estado","Termo assinado com o grupo italiano prevê a instalação de unidade semelhante à existente em Alba, como forma de ampliação das ações do programa educacional Joy of Moving","Aluísio Eduardo / Imprensa MG O Governo de Minas e a Ferrero assinaram, nesta terça-feira (12/9), em Alba, na Itália, um...","['Governador', 'Governo', 'Esportes', 'Educação']",2023-09-12 18:53:00-03:00,2023-09,2023,9,18,Noite,4,1034,21,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-firma-parceria-com-a-ferrero-para-desenvolver-parque-esportivo-inovador-em-pocos-de-caldas-no-sul-do-estado
Governo de Minas participa do lançamento da Estratégia Nacional para o Futebol Feminino,Minas Gerais será incluída nas ações do plano para o desenvolvimento da modalidade no estado,"A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) participou, nessa quinta-feira (31/8), em Osasco, interior de São...",['Esportes'],2023-09-01 16:40:00-03:00,2023-09,2023,9,16,Tarde,1,607,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-participa-do-lancamento-da-estrategia-nacional-para-o-futebol-feminino
Segunda Divisão do Mineiro será transmitida pela Rede Minas e Rádio Inconfidência AM,Competição começa no próximo sábado e dá acesso ao Módulo II do Estadual,"FMF / Reprodução O Campeonato Mineiro Segunda Divisão começa neste sábado (26/8), e os torcedores poderão acompanhar seus...",['Esportes'],2023-08-22 12:10:00-03:00,2023-08,2023,8,12,Tarde,1,539,13,4,https://www.agenciaminas.mg.gov.br/noticia/segunda-divisao-do-mineiro-sera-transmitida-pela-rede-minas-e-radio-inconfidencia-am
