url,titulo,subtitulo,descricao,temas,data,descricao_limpo,descricao_sem_stopwords
https://www.agenciaminas.mg.gov.br/noticia/inscricoes-para-o-jemg-terminam-na-proxima-segunda-11-3,Inscrições para o Jemg terminam na próxima segunda (11/3),Representante municipal deve acessar o site da competição para inscrição das cidades e escolas,Últimos dias para inscrições nos Jogos Escolares de Minas Gerais (Jemg) de 2019. Para garantir participação no maior evento esportivo-social do...,"['Esportes', 'Educação']",2019-03-06 10:39:00-03:00,ultimos dias para inscricoes nos jogos escolares de minas gerais jemg de 2019 para garantir participacao no maior evento esportivo social do,ultimos dias inscricoes jogos escolares minas gerais jemg 2019 garantir participacao maior evento esportivo social
https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-gerais-ja-tem-668-municipios-inscritos,Jogos Escolares de Minas Gerais já têm 668 municípios inscritos,"Para garantir uma vaga no evento, representante municipal deve acessar o site da competição","O término das inscrições será daqui a 13 dias, mas quase 80% dos municípios mineiros já garantiram uma vaga nos Jogos Escolares de Minas Gerais...","['Esportes', 'Educação']",2019-02-26 15:25:00-03:00,o termino das inscricoes sera daqui a 13 dias mas quase 80 dos municipios mineiros ja garantiram uma vaga nos jogos escolares de minas gerais,termino inscricoes daqui 13 dias quase 80 municipios mineiros garantiram vaga jogos escolares minas gerais
https://www.agenciaminas.mg.gov.br/noticia/time-feminino-de-escola-estadual-participa-de-seletiva-de-futebol,Time feminino de escola estadual participa de seletiva de futebol,"Competição vai selecionar representantes para próxima edição do Mundial Escolar, que será disputado na Sérvia, em abril","Chuteira e uniforme na mala e, no coração, muita ansiedade. É assim que está a estudante do 2º ano do ensino médio, Laís Leandra da Silva. Aluna da...","['Esportes', 'Educação']",2019-02-20 14:02:00-03:00,chuteira e uniforme na mala e no coracao muita ansiedade e assim que esta a estudante do 2o ano do ensino medio lais leandra da silva aluna da,chuteira uniforme mala coracao muita ansiedade assim estudante 2o ano ensino medio lais leandra silva aluna
https://www.agenciaminas.mg.gov.br/noticia/abertas-inscricoes-para-os-jogos-escolares-de-minas-gerais,Abertas inscrições para os Jogos Escolares de Minas Gerais,Municípios têm até dia 11 de março para garantir uma vaga no maior evento esportivo escolar do estado que será realizado em três etapas,"As cidades interessadas em garantir uma vaga no maior evento esportivo-social do Governo de Minas, os Jogos Escolares de Minas Gerais  (Jemg) de...","['Social', 'Esportes']",2019-02-13 10:58:00-02:00,as cidades interessadas em garantir uma vaga no maior evento esportivo social do governo de minas os jogos escolares de minas gerais jemg de,cidades interessadas garantir vaga maior evento esportivo social governo minas jogos escolares minas gerais jemg
https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-leva-recreacao-para-as-criancas-de-brumadinho,Governo do Estado leva recreação para as crianças de Brumadinho,"Iniciativas da Sedese e da PM proporcionam atividades de lazer, esportes e cultura no local","Os mascotes do Atlético, América e Cruzeiro fizeram a alegria de crianças e adolescentes na região do Parque da Cachoeira, em Brumadinho, nesta...","['Social', 'Governo', 'Esportes', 'Segurança', 'Brumadinho']",2019-02-06 13:28:00-02:00,os mascotes do atletico america e cruzeiro fizeram a alegria de criancas e adolescentes na regiao do parque da cachoeira em brumadinho nesta,mascotes atletico america cruzeiro fizeram alegria criancas adolescentes regiao parque cachoeira brumadinho nesta
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-leva-atividades-recreativas-as-criancas-em-brumadinho,Governo de Minas leva atividades recreativas às crianças em Brumadinho,Boletim Brumadinho – 12h,"O Governo do Estado, por meio da Secretaria de Desenvolvimento Social, oferece até quarta-feira (6/2), no Parque Cachoeira, em Brumadinho, uma...","['Social', 'Governo', 'Esportes', 'Cultura', 'Brumadinho']",2019-02-05 12:03:00-02:00,o governo do estado por meio da secretaria de desenvolvimento social oferece ate quarta feira 6 2 no parque cachoeira em brumadinho uma,governo estado meio secretaria desenvolvimento social oferece quarta feira 6 2 parque cachoeira brumadinho
https://www.agenciaminas.mg.gov.br/noticia/cruzeiro-e-destaque-na-vitoria-cup-transmitida-pela-rede-minas-e-radio-inconfidencia,"Cruzeiro é destaque na Vitória Cup, transmitida pela Rede Minas e Rádio Inconfidência ",Emissoras se unem à TVE do Espírito Santo para mostrar duelos da Raposa e Desportiva Ferroviária contra dois clubes argentinos,"A Vitória Cup, torneio de futebol durante a pausa do calendário para a Copa do Mundo de Clubes da FIFA, será realizada entre os dias 2 e 6/7. A...","['Esportes', 'Cultura']",2025-07-01 16:45:00-03:00,a vitoria cup torneio de futebol durante a pausa do calendario para a copa do mundo de clubes da fifa sera realizada entre os dias 2 e 6 7 a,vitoria cup torneio futebol durante pausa calendario copa mundo clubes fifa realizada dias 2 6 7
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-publica-novo-edital-do-programa-bolsa-atleta-e-bolsa-tecnico,Governo de Minas publica novo edital do programa Bolsa Atleta e Bolsa Técnico ,Interessados tem até o dia 24/7 para se inscreverem,"O Governo de Minas publicou o edital do programa Bolsa Atleta e Bolsa Técnico, coordenado pela Secretaria de Estado de Desenvolvimento Social...","['Social', 'Esportes']",2025-06-26 12:25:00-03:00,o governo de minas publicou o edital do programa bolsa atleta e bolsa tecnico coordenado pela secretaria de estado de desenvolvimento social,governo minas publicou edital programa bolsa atleta bolsa tecnico coordenado secretaria estado desenvolvimento social
https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-reunem-mais-de-17-mil-estudantes-em-busca-de-vaga-para-a-etapa-estadual-em-minas,Jogos Escolares reúnem mais de 17 mil estudantes em busca de vaga para a etapa estadual em Minas,Competição organizada pelo Governo de Minas teve 100% de adesão de municípios em 2025,"Começou nesta segunda-feira (23/6) a etapa regional dos Jogos Escolares de Minas Gerais (Jemg). Organizada pelo Governo de Minas, a competição vai...","['Social', 'Esportes', 'Educação']",2025-06-23 17:42:00-03:00,comecou nesta segunda feira 23 6 a etapa regional dos jogos escolares de minas gerais jemg organizada pelo governo de minas a competicao vai,comecou nesta segunda feira 23 6 etapa regional jogos escolares minas gerais jemg organizada governo minas competicao vai
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-apresenta-avancos-para-primeira-infancia-e-mulheres-durante-assembleia-fiscaliza,Governo de Minas apresenta avanços para primeira infância e mulheres durante Assembleia Fiscaliza,Sedese destaca políticas públicas de impacto social em prestação de contas na ALMG,"O Governo de Minas consolidou avanços históricos na primeira infância, na proteção das mulheres e alcançou recordes no esporte. Essas realizações...","['Trabalho', 'Social', 'Esportes', 'Direitos Humanos']",2025-06-12 19:15:00-03:00,o governo de minas consolidou avancos historicos na primeira infancia na protecao das mulheres e alcancou recordes no esporte essas realizacoes,governo minas consolidou avancos historicos primeira infancia protecao mulheres alcancou recordes esporte realizacoes
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-lanca-programa-de-fomento-ao-skate-basquete-e-outros-esportes-urbanos,"Governo de Minas lança programa de fomento ao skate, basquete e outros esportes urbanos","Minas Urbano vai incentivar ainda a prática de BMX (bicicross), escalada e breaking, gerando mais oportunidades para os jovens","O Governo de Minas lançou, nesta terça-feira (3/6), o Minas Urbano, programa para fortalecer os esportes no estado, promovendo inclusão social e...","['Esportes', 'Social', 'Governo']",2025-06-03 21:00:00-03:00,o governo de minas lancou nesta terca feira 3 6 o minas urbano programa para fortalecer os esportes no estado promovendo inclusao social e,governo minas lancou nesta terca feira 3 6 minas urbano programa fortalecer esportes estado promovendo inclusao social
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-avanca-na-inclusao-e-bate-recorde-de-municipios-inscritos-no-jogos-do-interior-de-minas-paradesporto,Governo de Minas avança na inclusão e bate recorde de municípios inscritos no Jogos do Interior de Minas Paradesporto,JimiP reúne o maior número de inscrições da história e promove inclusão social para milhares de paratletas,Os Jogos do Interior de Minas Paradesporto (JimiP) alcançaram um marco histórico em 2025: são 634 atletas de 43 municípios inscritos para a...,"['Social', 'Esportes']",2025-05-30 16:45:00-03:00,os jogos do interior de minas paradesporto jimip alcancaram um marco historico em 2025 sao 634 atletas de 43 municipios inscritos para a,jogos interior minas paradesporto jimip alcancaram marco historico 2025 634 atletas 43 municipios inscritos
https://www.agenciaminas.mg.gov.br/noticia/com-apoio-do-estado-final-da-primeira-fase-do-campeonato-estadual-de-futebol-americano-e-disputada-neste-sabado-31-5,"Com apoio do Estado, final da primeira fase do campeonato estadual de futebol americano é disputada neste sábado (31/5) ",Competição é realizada com recursos da Lei Estadual de Incentivo ao Esporte pela Sedese,"Com o apoio do Governo de Minas, a cidade de Ibirité, na Região Metropolitana de Belo Horizonte (RMBH), recebe neste sábado (31/5), a final da...","['Social', 'Esportes']",2025-05-30 15:05:00-03:00,com o apoio do governo de minas a cidade de ibirite na regiao metropolitana de belo horizonte rmbh recebe neste sabado 31 5 a final da,apoio governo minas cidade ibirite regiao metropolitana belo horizonte rmbh recebe neste sabado 31 5 final
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-vistoria-obras-de-revitalizacao-de-ginasio-poliesportivo-em-pocos-de-caldas,Governo de Minas vistoria obras de revitalização de ginásio poliesportivo em Poços de Caldas,Restauro da estrutura fortalece o esporte e a inclusão social na capital provisória do estado,"O governador de Minas Gerais, Mateus Simões, vistoriou, nesta quinta-feira (9/4), o Ginásio Poliesportivo Juca Cobra, que está em obras de...","['Social', 'Governo', 'Esportes', 'Governador']",2026-04-09 14:50:00-03:00,o governador de minas gerais mateus simoes vistoriou nesta quinta feira 9 4 o ginasio poliesportivo juca cobra que esta em obras de,governador minas gerais mateus simoes vistoriou nesta quinta feira 9 4 ginasio poliesportivo juca cobra obras
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-reafirma-apoio-e-potencial-do-estado-com-mineirao-confirmado-para-sediar-a-copa-do-mundo-feminina-da-fifa-2027,Governo de Minas reafirma apoio e potencial do estado com Mineirão confirmado para sediar a Copa do Mundo Feminina da FIFA 2027,"Atrativos turísticos, culturais e segurança estão entre diferenciais","Minas Gerais está de vez na programação da Copa do Mundo Feminina da FIFA 2027. A federação internacional anunciou, nesta quarta-feira (7/5), que...","['Turismo', 'Social', 'Infraestrutura', 'Governo', 'Esportes', 'Segurança']",2025-05-07 23:30:00-03:00,minas gerais esta de vez na programacao da copa do mundo feminina da fifa 2027 a federacao internacional anunciou nesta quarta feira 7 5 que,minas gerais vez programacao copa mundo feminina fifa 2027 federacao internacional anunciou nesta quarta feira 7 5
https://www.agenciaminas.mg.gov.br/noticia/mineirinho-volta-a-sediar-partidas-de-futsal,Mineirinho volta a sediar partidas de futsal,Espaço foi modernizado após a concessão e tem recebido grandes eventos culturais e esportivos,"O Estádio Jornalista Felippe Drummond, o Mineirinho, um dos palcos esportivos mais tradicionais de Minas Gerais, volta a receber partidas de futsal...","['Infraestrutura', 'Esportes']",2025-05-07 17:00:00-03:00,o estadio jornalista felippe drummond o mineirinho um dos palcos esportivos mais tradicionais de minas gerais volta a receber partidas de futsal,estadio jornalista felippe drummond mineirinho palcos esportivos tradicionais minas gerais volta receber partidas futsal
https://www.agenciaminas.mg.gov.br/noticia/cemig-mantem-aberta-selecao-de-projetos-voltados-ao-esporte-a-populacao-idosa-e-a-criancas-e-adolescentes,"Cemig mantém aberta seleção de projetos voltados ao esporte, à população idosa e a crianças e adolescentes",Interessados têm até o dia 11/7 para fazer as inscrições,"Continuam abertas, até 11/7, as inscrições para patrocínio de projetos pela Cemig nas áreas do esporte, população idosa e crianças e adolescentes....","['Social', 'Infraestrutura', 'Esportes']",2025-04-25 15:45:00-03:00,continuam abertas ate 11 7 as inscricoes para patrocinio de projetos pela cemig nas areas do esporte populacao idosa e criancas e adolescentes,continuam abertas 11 7 inscricoes patrocinio projetos cemig areas esporte populacao idosa criancas adolescentes
https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-abrem-edicao-historica-com-100-dos-municipios-inscritos,Jogos Escolares de Minas abrem edição histórica com 100% dos municípios inscritos ,"Governo de Minas avança na inclusão esportiva no Jemg, com competições até o dia 24/8",A maior competição estudantil do país começa com marca inédita: todos os 853 municípios mineiros se inscreveram na edição 2025 dos Jogos Escolares...,"['Social', 'Esportes']",2025-04-22 17:45:00-03:00,a maior competicao estudantil do pais comeca com marca inedita todos os 853 municipios mineiros se inscreveram na edicao 2025 dos jogos escolares,maior competicao estudantil pais comeca marca inedita todos 853 municipios mineiros inscreveram edicao 2025 jogos escolares
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-abre-inscricao-para-jimi-paradesporto-2025,Governo de Minas abre inscrição para Jimi Paradesporto  2025,Municípios interessados nos jogos voltados a paratletas tem até 15/5 para se inscreverem,Atletas e municípios interessados em participar da edição 2025 dos Jogos do Interior de Minas Gerais Paradesporto (JimiP) já podem fazer suas...,"['Social', 'Esportes']",2025-04-15 16:40:00-03:00,atletas e municipios interessados em participar da edicao 2025 dos jogos do interior de minas gerais paradesporto jimip ja podem fazer suas,atletas municipios interessados participar edicao 2025 jogos interior minas gerais paradesporto jimip podem fazer
https://www.agenciaminas.mg.gov.br/noticia/com-100-dos-municipios-inscritos-minas-gerais-se-prepara-para-os-maiores-jogos-escolares-da-historia,"Com 100% dos municípios inscritos, Minas Gerais se prepara para os maiores jogos escolares da história","Jemg 2025 atinge adesão recorde e deve ter a participação de 60 mil estudantes, reforçando compromisso do Estado com a formação de novos talentos para o esporte","Os Jogos Escolares de Minas Gerais (Jemg) alcançaram um feito inédito em 2025 e, pela primeira vez na história, todos os 853 municípios mineiros...","['Social', 'Esportes', 'Educação']",2025-03-26 09:00:00-03:00,os jogos escolares de minas gerais jemg alcancaram um feito inedito em 2025 e pela primeira vez na historia todos os 853 municipios mineiros,jogos escolares minas gerais jemg alcancaram feito inedito 2025 primeira vez historia todos 853 municipios mineiros
https://www.agenciaminas.mg.gov.br/noticia/rede-minas-se-torna-referencia-na-cobertura-esportiva-em-minas-gerais,Rede Minas se torna referência na cobertura esportiva em Minas Gerais,Meio milhão de pessoas acompanharam as transmissões de disputas esportivas em 2024,"A Rede Minas se consolidou como a casa do esporte, mostrando jogos e competições de diversas modalidades na TV aberta. Em 2024, as transmissões...","['Cultura', 'Esportes']",2025-03-24 17:20:00-03:00,a rede minas se consolidou como a casa do esporte mostrando jogos e competicoes de diversas modalidades na tv aberta em 2024 as transmissoes,rede minas consolidou casa esporte mostrando jogos competicoes diversas modalidades tv aberta 2024 transmissoes
https://www.agenciaminas.mg.gov.br/noticia/mineirao-apresenta-previa-do-calendario-em-reuniao-do-comite-de-esporte-cultura-e-lazer,"Mineirão apresenta prévia do calendário em reunião do Comitê de Esporte, Cultura e Lazer",Encontro realizado na Cidade Administrativa discutiu a programação de jogos e eventos da temporada,"A Secretaria de Estado de Infraestrutura, Mobilidade e Parcerias (Seinfra) sediou, nessa segunda-feira (10/2), a 5ª reunião do Comitê de Esporte,...","['Infraestrutura', 'Esportes']",2025-02-11 10:50:00-03:00,a secretaria de estado de infraestrutura mobilidade e parcerias seinfra sediou nessa segunda feira 10 2 a 5a reuniao do comite de esporte,secretaria estado infraestrutura mobilidade parcerias seinfra sediou nessa segunda feira 10 2 5a reuniao comite esporte
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-abre-inscricao-para-os-jogos-escolares-de-2025,Governo de Minas abre inscrição para os Jogos Escolares de 2025 ,Municípios têm até o dia 11/3 para garantirem participação no maior evento esportivo-social do estado,"Os municípios mineiros já podem se preparar para mais uma edição dos Jogos Escolares de Minas Gerais (Jemg), o maior programa esportivo-escolar do...","['Social', 'Esportes', 'Educação']",2025-02-03 13:50:00-03:00,os municipios mineiros ja podem se preparar para mais uma edicao dos jogos escolares de minas gerais jemg o maior programa esportivo escolar do,municipios mineiros podem preparar edicao jogos escolares minas gerais jemg maior programa esportivo escolar
https://www.agenciaminas.mg.gov.br/noticia/vitoria-miranda-atleta-patrocinada-pela-copasa-e-campea-do-australian-open,"Vitória Miranda, atleta patrocinada pela Copasa, é campeã do Australian Open",Mineira de 17 anos é primeira atleta brasileira a conquistar o Grand Slam na categoria Junior,"Copasa / Divulgação Motivo de muito orgulho para os mineiros e brasileiros, a atleta Vitória Miranda, 17 anos, atleta...","['Infraestrutura', 'Esportes']",2025-01-25 11:15:00-03:00,copasa divulgacao motivo de muito orgulho para os mineiros e brasileiros a atleta vitoria miranda 17 anos atleta,copasa divulgacao motivo orgulho mineiros brasileiros atleta vitoria miranda 17 anos atleta
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-vistoria-instalacoes-do-programa-minas-urbano-em-ipatinga,Governo de Minas vistoria instalações do programa Minas Urbano em Ipatinga,Política pública de esporte e inclusão social contribui para a ampliação de oportunidades para a juventude,"O Governo de Minas vistoriou, nesta segunda-feira (30/3), as instalações do programa Minas Urbano, em Ipatinga, no Vale do Aço. O governador Mateus...","['Social', 'Governo', 'Esportes', 'Governador']",2026-03-30 15:10:00-03:00,o governo de minas vistoriou nesta segunda feira 30 3 as instalacoes do programa minas urbano em ipatinga no vale do aco o governador mateus,governo minas vistoriou nesta segunda feira 30 3 instalacoes programa minas urbano ipatinga vale aco governador mateus
https://www.agenciaminas.mg.gov.br/noticia/mineirao-moderniza-sanitarios-como-parte-das-acoes-de-preservacao-do-patrimonio,Mineirão moderniza sanitários como parte das ações de preservação do patrimônio ,"Obras contemplam reforma de 185 banheiros, com instalação de 4.608 metros quadrados de pisos em porcelanato, o equivalente a quase dois terços de um campo oficial de futebol","Antes do início do calendário de jogos, o Mineirão aproveitou a pausa entre 2024 e 2025 para se atualizar. Os torcedores que visitarem o estádio...","['Infraestrutura', 'Esportes']",2025-01-17 12:05:00-03:00,antes do inicio do calendario de jogos o mineirao aproveitou a pausa entre 2024 e 2025 para se atualizar os torcedores que visitarem o estadio,antes inicio calendario jogos mineirao aproveitou pausa 2024 2025 atualizar torcedores visitarem estadio
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-sanciona-lei-e-amplia-bolsa-de-incentivo-para-atletas-e-treinadores-surdos,Governo de Minas sanciona lei e amplia bolsa de incentivo para atletas e treinadores surdos,Medida busca melhorar o rendimento dos atletas que representam Minas Gerais em competições nacionais e internacionais,"O Governo de Minas sancionou, nesta terça-feira (14/1), o PL 1.376/23, que altera a Lei 20.782/13 para que os atletas e os técnicos surdolímpicos...","['Social', 'Governo', 'Esportes', 'Governador']",2025-01-14 13:30:00-03:00,o governo de minas sancionou nesta terca feira 14 1 o pl 1 376 23 que altera a lei 20 782 13 para que os atletas e os tecnicos surdolimpicos,governo minas sancionou nesta terca feira 14 1 pl 1 376 23 altera lei 20 782 13 atletas tecnicos surdolimpicos
https://www.agenciaminas.mg.gov.br/noticia/rede-minas-exibe-superliga-de-volei-a-partir-desta-quinta-feira-9-1,Rede Minas exibe Superliga de Vôlei a partir desta quinta-feira (9/1),"Emissora exibe as partidas do segundo turno do torneio, das categorias masculina e feminina, e estreia programa dedicado ao esporte","A Rede Minas dá mais um passo marcante na transmissão de jogos de vôlei e traz as partidas do segundo turno da Superliga, das categorias masculina...",['Esportes'],2025-01-08 15:10:00-03:00,a rede minas da mais um passo marcante na transmissao de jogos de volei e traz as partidas do segundo turno da superliga das categorias masculina,rede minas passo marcante transmissao jogos volei traz partidas segundo turno superliga categorias masculina
https://www.agenciaminas.mg.gov.br/noticia/copasa-esta-entre-empresas-que-mais-investiram-via-leis-de-incentivo-aponta-estudo,"Copasa está entre empresas que mais investiram via leis de incentivo, aponta estudo","Companhia está na 67ª posição do ranking divulgado pela Simbi, social tech especializada em gestão do investimento social","A Copasa está entre as 100 empresas que mais investiram via leis de incentivo, segundo o Panorama dos Incentivos Fiscais 2024 divulgado pela Simbi,...","['Social', 'Infraestrutura', 'Esportes']",2025-01-06 10:15:00-03:00,a copasa esta entre as 100 empresas que mais investiram via leis de incentivo segundo o panorama dos incentivos fiscais 2024 divulgado pela simbi,copasa 100 empresas investiram via leis incentivo segundo panorama incentivos fiscais 2024 divulgado simbi
https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-promove-evento-para-fortalecer-projetos-com-apoio-da-lei-de-incentivo-ao-esporte,Governo do Estado promove evento para fortalecer projetos com apoio da Lei de Incentivo ao Esporte,Seminário Com Esporte reuniu instituições sem fins lucrativos para debater a ampliação de recursos para desenvolver ainda mais programas em Minas Gerais,"O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social (Sedese) e em parceria Cemig, promoveu, nessa quarta-feira (18/12),...","['Social', 'Esportes']",2024-12-19 12:20:00-03:00,o governo de minas por meio da secretaria de estado de desenvolvimento social sedese e em parceria cemig promoveu nessa quarta feira 18 12,governo minas meio secretaria estado desenvolvimento social sedese parceria cemig promoveu nessa quarta feira 18 12
https://www.agenciaminas.mg.gov.br/noticia/com-apoio-da-copasa-projeto-de-artes-marciais-beneficia-230-criancas-e-adolescentes-em-araxa,"Com apoio da Copasa, projeto de artes marciais beneficia 230 crianças e adolescentes em Araxá",Iniciativa idealizada pela Associação Brasileira Kosmo´s contribui com a formação integral de jovens por meio de atividades esportivas e sociais,"A Companhia de Saneamento de Minas Gerais (Copasa), indo além da prestação de serviços de abastecimento e esgotamento sanitário, também ajuda a...","['Esportes', 'Educação']",2024-12-13 17:00:00-03:00,a companhia de saneamento de minas gerais copasa indo alem da prestacao de servicos de abastecimento e esgotamento sanitario tambem ajuda a,companhia saneamento minas gerais copasa indo alem prestacao servicos abastecimento esgotamento sanitario ajuda
https://www.agenciaminas.mg.gov.br/noticia/cemig-amplia-parceria-com-praia-clube-e-fecha-2024-com-aporte-total-de-r-2-5-milhoes-em-cinco-anos,"Cemig amplia parceria com Praia Clube e fecha 2024 com aporte total de R$ 2,5 milhões em cinco anos","A companhia, que apoia a natação paralímpica da instituição desde 2019, destinou mais R$ 1 milhão para o clube este ano e passará a patrocinar também o atletismo","A Companhia Energética de Minas Gerais (Cemig) destinou, neste ano, mais R$ 1 milhão ao Praia Clube de Uberlândia, totalizando um aporte de R$ 2,5...",['Esportes'],2024-12-11 15:25:00-03:00,a companhia energetica de minas gerais cemig destinou neste ano mais r 1 milhao ao praia clube de uberlandia totalizando um aporte de r 2 5,companhia energetica minas gerais cemig destinou neste ano r 1 milhao praia clube uberlandia totalizando aporte r 2 5
https://www.agenciaminas.mg.gov.br/noticia/premio-do-esporte-mineiro-consagra-avancos-promovidos-pelo-governo-de-minas-em-2024,Prêmio do Esporte Mineiro consagra avanços promovidos pelo Governo de Minas em 2024,Premiação reuniu personalidades para celebrar ano de ouro do esporte e políticas públicas que transformam vidas,"O Governo de Minas entregou, nessa segunda-feira (9/12), o Prêmio do Esporte Mineiro, reconhecendo personalidades que se destacaram na temporada...","['Social', 'Esportes']",2024-12-10 13:00:00-03:00,o governo de minas entregou nessa segunda feira 9 12 o premio do esporte mineiro reconhecendo personalidades que se destacaram na temporada,governo minas entregou nessa segunda feira 9 12 premio esporte mineiro reconhecendo personalidades destacaram temporada
https://www.agenciaminas.mg.gov.br/noticia/mundial-de-volei-de-clubes-e-transmitido-pela-rede-minas,Mundial de Vôlei de Clubes é transmitido pela Rede Minas,Emissora transmite todos os jogos das equipes brasileiras e os duelos finais da competição internacional a partir desta terça-feira (10/12),"Campeões das quadras de cinco países vão estar juntos, nesta semana, para o Mundial de Vôlei de Clubes. São oito equipes que vão disputar o título...",['Esportes'],2024-12-09 15:50:00-03:00,campeoes das quadras de cinco paises vao estar juntos nesta semana para o mundial de volei de clubes sao oito equipes que vao disputar o titulo,campeoes quadras cinco paises vao juntos nesta semana mundial volei clubes oito equipes vao disputar titulo
https://www.agenciaminas.mg.gov.br/noticia/secretaria-de-educacao-recebe-campeoes-de-escolas-estaduais,Secretaria de Educação recebe campeões de escolas estaduais,Medalhas em aprendizado e título nacional no handebol sub-17 representam o talento e a dedicação dos estudantes da rede pública,"A Secretaria de Estado de Educação de Minas Gerais (SEE-MG) recebeu, na Cidade Administrativa, em Belo Horizonte, estudantes das escolas estaduais...","['Esportes', 'Educação']",2024-11-29 17:45:00-03:00,a secretaria de estado de educacao de minas gerais see mg recebeu na cidade administrativa em belo horizonte estudantes das escolas estaduais,secretaria estado educacao minas gerais see mg recebeu cidade administrativa belo horizonte estudantes escolas estaduais
https://www.agenciaminas.mg.gov.br/noticia/igarape-inaugura-segundo-centro-esportivo-com-recursos-do-acordo-de-brumadinho,Igarapé inaugura segundo centro esportivo com recursos do Acordo de Brumadinho,Obra foi escolhida pela população em consulta realizada nos municípios atingidos da Bacia do Paraopeba,"Foi inaugurado em Igarapé, na Região Metropolitana de Belo Horizonte (RMBH), o segundo centro esportivo com recursos do Acordo de Brumadinho,...","['Infraestrutura', 'Governo', 'Gestão', 'Esportes', 'Brumadinho']",2026-02-25 15:00:00-03:00,foi inaugurado em igarape na regiao metropolitana de belo horizonte rmbh o segundo centro esportivo com recursos do acordo de brumadinho,inaugurado igarape regiao metropolitana belo horizonte rmbh segundo centro esportivo recursos acordo brumadinho
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-celebra-avancos-no-esporte-em-2024,Governo de Minas celebra avanços no esporte em 2024,Prêmio do Esporte Mineiro reforça o estado como referência em políticas públicas que transformam vidas,"Uma noite de consagração é aguardada diante do Prêmio do Esporte Mineiro 2024 (PEM), que ocorre no dia 9/12 em Belo Horizonte. O evento vai...","['Esportes', 'Social', 'Educação']",2024-11-24 09:00:00-03:00,uma noite de consagracao e aguardada diante do premio do esporte mineiro 2024 pem que ocorre no dia 9 12 em belo horizonte o evento vai,noite consagracao aguardada diante premio esporte mineiro 2024 pem ocorre dia 9 12 belo horizonte evento vai
https://www.agenciaminas.mg.gov.br/noticia/adocao-de-criterios-sustentaveis-para-compras-publicas-e-fortalecida-no-governo-de-minas,Adoção de critérios sustentáveis para compras públicas é fortalecida no Governo de Minas,Decreto publicado na última semana reforça compromisso do Executivo com o enfrentamento das mudanças climáticas e promoção do desenvolvimento sustentável,"O Governo de Minas está fortalecendo a prática de compras sustentáveis no Estado, em consonância com o compromisso do Executivo mineiro com a...","['Gestão', 'Meio Ambiente', 'Esportes', 'Governador']",2024-11-13 17:21:00-03:00,o governo de minas esta fortalecendo a pratica de compras sustentaveis no estado em consonancia com o compromisso do executivo mineiro com a,governo minas fortalecendo pratica compras sustentaveis estado consonancia compromisso executivo mineiro
https://www.agenciaminas.mg.gov.br/noticia/atletas-mineiros-que-passaram-pelo-jemg-2024-representarao-minas-nos-jogos-da-juventude,Atletas mineiros que passaram pelo Jemg 2024 representarão Minas nos Jogos da Juventude,"Ao todo, estado disputará 17 modalidades, tanto no masculino quanto no feminino","A delegação mineira, composta por 167 estudantes-atletas com idades entre 15 e 17 anos, se prepara para representar o estado nos Jogos da Juventude...","['Social', 'Esportes']",2024-11-08 16:50:00-03:00,a delegacao mineira composta por 167 estudantes atletas com idades entre 15 e 17 anos se prepara para representar o estado nos jogos da juventude,delegacao mineira composta 167 estudantes atletas idades 15 17 anos prepara representar estado jogos juventude
https://www.agenciaminas.mg.gov.br/noticia/cemig-abre-selecao-para-projetos-voltados-ao-esporte-populacao-idosa-e-criancas-e-adolescentes,"Cemig abre seleção para projetos voltados ao esporte, população idosa e crianças e adolescentes",Companhia vai selecionar projetos em 2024 e 2025  e o prazo para inscrições vai até julho do ano que vem,"A Cemig abriu as inscrições para projetos nas áreas do esporte, população idosa e crianças e adolescentes. O objetivo da companhia ao apoiar...","['Infraestrutura', 'Social', 'Esportes']",2024-10-29 11:00:00-03:00,a cemig abriu as inscricoes para projetos nas areas do esporte populacao idosa e criancas e adolescentes o objetivo da companhia ao apoiar,cemig abriu inscricoes projetos areas esporte populacao idosa criancas adolescentes objetivo companhia apoiar
